date,open,low,high,close,volume
2018-09-21,"1,076.95","1,057.33","1,149","1,084.78","2,198.79899741"
2018-09-22,"1,088.97","1,055.02","1,102.62","1,099.89",940.54714913
2018-09-23,"1,077","1,070","1,130","1,071.15",535.72311092
2018-09-24,"1,085.93","1,022.77","1,090.71","1,058.62",842.59833028
2018-09-25,"1,038.14","1,011.97","1,080","1,050.07","1,024.25953595"
2018-09-26,"1,065.94","1,045.14","1,099.97","1,068.57",680.9795632
2018-09-27,"1,068.98","1,060.08","1,189","1,154.37","3,048.10349298"
2018-09-28,"1,154.56","1,110.42","1,181.77","1,111.08","1,049.34445734"
2018-09-29,"1,111.16","1,085.01","1,150.06","1,145.38",588.44357523
2018-09-30,"1,128.09","1,111.11","1,149","1,140.37",602.27665691
2018-10-01,"1,126.77","1,095.29","1,146.99","1,138",607.45554709
2018-10-02,"1,139","1,068.02","1,142","1,091.2",792.10204141
2018-10-03,"1,070.47","1,056.95","1,124.97","1,117.42","1,300.69398777"
2018-10-04,"1,116.44","1,075.13","1,117.57","1,099.95",505.06838749
2018-10-05,"1,088.07","1,060.38","1,110","1,087.07","1,029.54685059"
2018-10-06,"1,103","1,070.01","1,103","1,077.05",206.66339737
2018-10-07,"1,079.58","1,073.22","1,109.09","1,085.06",408.40649266
2018-10-08,"1,085.07","1,084.09","1,139.99","1,139.99",738.74324458
2018-10-09,"1,139","1,100.15","1,144.99","1,115.68",593.0542916
2018-10-10,"1,109.13","1,010","1,119.83","1,015.12","1,160.5947081"
2018-10-11,"1,015.1",978,"1,020",995,"1,438.42432046"
2018-10-12,"1,007.08",994.61,"1,038","1,020","1,018.01093141"
2018-10-13,"1,028.99","1,010.01","1,036.64","1,025",663.4852267
2018-10-14,"1,029",975.71,"1,029.99",990,439.33180368
2018-10-15,"1,006.99",970,"1,124.98","1,013.49","1,755.79389004"
2018-10-16,"1,013.36",985,"1,014",993,567.36789862
2018-10-17,993,983.13,"1,009.8","1,003","1,123.99507488"
2018-10-18,"1,003",973.01,"1,003.97",989.01,599.87182808
2018-10-19,"1,001.9",988,"1,019.17","1,000.11",463.15325175
2018-10-20,"1,000.2","1,000.1","1,024.5","1,020.6",225.71230742
2018-10-21,"1,021","1,000.89","1,024","1,000.96",292.7279363
2018-10-22,"1,015",990,"1,016.68",995.11,477.12460726
2018-10-23,"1,010.53",990,"1,012.43","1,000",507.02773963
2018-10-24,995,992,"1,010","1,008",413.64594602
2018-10-25,997.5,992.51,"1,006.99",996.04,435.80141005
2018-10-26,"1,005",995.01,"1,010.97","1,010",377.87957543
2018-10-27,"1,010",983.01,"1,011.99",995.1,532.41384595
2018-10-28,995.1,990.01,"1,010",996,199.34244295
2018-10-29,"1,008.49",950,"1,008.85",981,"1,250.80137001"
2018-10-30,981.24,967.01,999.8,982.5,870.19326212
2018-10-31,972,968.02,"1,007",987.06,821.85716679
2018-11-01,999,982,"1,010",999.04,826.84937852
2018-11-02,"1,008",996.12,"1,037.07","1,004.3",516.45253755
2018-11-03,"1,019.99","1,000","1,028.49","1,022.97",440.78704522
2018-11-04,"1,008.04","1,008.04","1,098.49","1,064.99","1,306.96882547"
2018-11-05,"1,064.99","1,020.26","1,074.9","1,059",535.59807073
2018-11-06,"1,048.46","1,036.88","1,097","1,070.01",685.56279874
2018-11-07,"1,070","1,040.99","1,088.83","1,060",585.45504533
2018-11-08,"1,056","1,030.01","1,062","1,033.01",706.27872087
2018-11-09,"1,033.02","1,011.45","1,050.26","1,043.96",643.97238594
2018-11-10,"1,025.52","1,023.51","1,052.99","1,029.1",201.37093591
2018-11-11,"1,041.85","1,011","1,041.97","1,028",778.7295741
2018-11-12,"1,028","1,015","1,032.94","1,021",321.4038929
2018-11-13,"1,021.01","1,000","1,029.66","1,019",377.66186548
2018-11-14,"1,008.44",825.04,"1,020.03",860.03,"2,271.16665365"
2018-11-15,899.72,834,919.97,893,667.71338164
2018-11-16,892.89,845.99,911.94,862,997.6117175
2018-11-17,863,846.04,894.99,884.87,388.35001235
2018-11-18,883.36,819.8,908.57,839.95,"1,023.92002155"
2018-11-19,819.91,700,838.95,709.97,"1,936.44236173"
2018-11-20,702,601.01,719.99,647.8,"1,764.14728813"
2018-11-21,631,624.01,694.75,665,787.26601595
2018-11-22,665,580.01,679.85,617.98,"1,952.47297906"
2018-11-23,617.88,597.05,648.84,628.73,884.73947355
2018-11-24,628.79,550,641,585.86,890.5237501
2018-11-25,592.63,540,660,642.62,"1,862.31622833"
2018-11-26,639.37,570.43,652.37,609.67,"1,107.49627337"
2018-11-27,615.81,596,665,655.88,767.11597913
2018-11-28,650.88,645.55,789,695,"2,241.63310979"
2018-11-29,698.05,670.37,723.99,685.92,"1,235.69128226"
2018-11-30,694.06,632,696.87,651.69,719.52631
2018-12-01,637.55,633.43,718.91,704.76,568.21607909
2018-12-02,684.12,654,709.98,666.41,587.83746449
2018-12-03,662.29,602.88,666.13,614.18,"1,966.14602839"
2018-12-04,614.18,614.18,657.73,616.06,461.06687353
2018-12-05,618,575,637.96,610,712.76380468
2018-12-06,610.36,512,629.32,530.69,"2,949.90289512"
2018-12-07,525.95,456.9,540.79,512.96,"1,943.42751105"
2018-12-08,527.18,474.27,529.95,501.25,741.7570154
2018-12-09,507.97,500.86,549.97,539.98,943.09002516
2018-12-10,508.7,488,539.98,505.19,754.66456222
2018-12-11,505,460.02,505.92,485,752.84297966
2018-12-12,470.82,470.82,505,482.5,451.14627465
2018-12-13,484.99,463,497,479.81,581.20244498
2018-12-14,479.81,450.01,566,483.07,"1,641.95084837"
2018-12-15,493.4,460.03,544.99,535,794.87895653
2018-12-16,529,512.03,539.96,532.2,710.28096108
2018-12-17,532.01,519.94,618.99,574,"1,501.0472549"
2018-12-18,594.7,569,629.99,629.97,"2,798.29298178"
2018-12-19,610,568.01,644.25,578,"1,477.37325685"
2018-12-20,591.97,578,669.99,635,"2,218.15701717"
2018-12-21,625.07,590,653.05,590.02,985.25721246
2018-12-22,612.8,590.05,660,657.61,"1,124.23939074"
2018-12-23,659.99,650,738.99,730.52,"2,018.66429926"
2018-12-24,739,605.96,739,612.06,"1,617.81699831"
2018-12-25,613,607.2,649.89,645.99,869.35276262
2018-12-26,636.03,595,645.98,613.43,"1,274.78407521"
2018-12-27,613.43,550,615,557.5,896.00946509
2018-12-28,570.77,555.08,658,629.9,"1,821.21235589"
2018-12-29,630,595.02,647.18,625.15,"1,192.72867424"
2018-12-30,625.61,601.01,627.42,614.44,483.20398852
2018-12-31,610,580.01,615.81,600.19,348.99058667
2019-01-01,582,582,624.85,606.13,323.04751746
2019-01-02,620.89,606.43,645.98,623.26,641.37724322
2019-01-03,639.41,600.01,639.41,613.37,525.16007973
2019-01-04,613.37,610.5,644.95,644.95,708.7248812
2019-01-05,631.52,631.52,700,698.89,"1,175.44331266"
2019-01-06,681.01,315,"1,000",750.84,"6,010.38759485"
2019-01-07,749.95,715.05,759.99,742.97,"1,447.98952993"
2019-01-08,730.07,730.07,792.49,779.18,"1,061.27494709"
2019-01-09,778.97,736.07,780.56,750.37,761.61406882
2019-01-10,750.08,605.01,759.39,646.69,"2,833.50427625"
2019-01-11,625.05,601.86,655.32,621.8,879.36471111
2019-01-12,632.97,604.47,643.99,643.96,"1,416.40226483"
2019-01-13,629.08,565.1,644.99,600.01,"1,218.46413192"
2019-01-14,598.35,588.06,685,618.87,619.61005606
2019-01-15,610.23,573.34,619.03,602.96,619.61005606
2019-01-16,602.41,587,619.99,594.95,401.82509794
2019-01-17,590,580.13,606.05,596.66,769.1790639
2019-01-18,596.66,586,605.83,603.57,320.00009716
2019-01-19,599.99,590.04,625.9,619.03,815.7690077
2019-01-20,625.5,586.04,630,592,642.88724979
2019-01-21,602.27,586.05,612.78,600,338.75345612
2019-01-22,590.97,575.47,616.98,606.07,310.55724661
2019-01-23,605.85,590.02,615,607.67,896.51648666
2019-01-24,593.53,593.22,624.98,618.47,920.87477526
2019-01-25,618.47,600.02,628.13,626.34,911.60824872
2019-01-26,624.34,618.46,640.01,625,974.83998303
2019-01-27,625,585,630.89,590.68,"1,069.00611444"
