date,open,low,high,close,volume
2019-11-05,0.6,0.59,0.61,0.61,"203,512.9322848"
2019-11-06,0.59,0.59,0.61,0.6,"239,702.42227254"
2019-11-07,0.61,0.59,0.61,0.59,"386,687.10306512"
2019-11-08,0.59,0.55,0.6,0.58,"785,733.37256232"
2019-11-09,0.58,0.57,0.59,0.59,"282,465.98332026"
2019-11-10,0.59,0.57,0.6,0.59,"134,341.39554181"
2019-11-11,0.58,0.56,0.59,0.57,"203,809.82976448"
2019-11-12,0.58,0.56,0.58,0.58,"160,156.81056178"
2019-11-13,0.58,0.57,0.59,0.57,"76,629.08587275"
2019-11-14,0.58,0.56,0.58,0.56,"224,742.16244304"
2019-11-15,0.56,0.55,0.57,0.57,"355,613.32076488"
2019-11-16,0.57,0.55,0.57,0.56,"68,288.61803429"
2019-11-17,0.56,0.55,0.57,0.57,"152,515.26554283"
2019-11-18,0.56,0.53,0.58,0.54,"766,611.76018467"
2019-11-19,0.53,0.52,0.54,0.53,"440,358.94184547"
2019-11-20,0.52,0.52,0.54,0.52,"588,028.57254227"
2019-11-21,0.53,0.47,0.53,0.49,"1,530,857.0445746"
2019-11-22,0.49,0.42,0.5,0.45,"1,297,598.3383462"
2019-11-23,0.45,0.44,0.47,0.45,"627,748.95946916"
2019-11-24,0.44,0.36,0.46,0.38,"873,171.62755058"
2019-11-25,0.38,0.37,0.43,0.43,"344,020.66045639"
2019-11-26,0.42,0.41,0.44,0.42,"261,048.5890588"
2019-11-27,0.43,0.43,0.54,0.49,"2,397,880.7535283"
2019-11-28,0.49,0.48,0.54,0.51,"854,158.25258892"
2019-11-29,0.5,0.49,0.52,0.51,"482,045.97240265"
2019-11-30,0.51,0.48,0.52,0.48,"358,241.16981869"
2019-12-01,0.48,0.47,0.49,0.48,"296,838.18671704"
2019-12-02,0.47,0.45,0.48,0.47,"719,758.48151077"
2019-12-03,0.47,0.46,0.48,0.46,"278,615.77108894"
2019-12-04,0.47,0.45,0.49,0.46,"666,424.21732277"
2019-12-05,0.46,0.45,0.47,0.46,"378,973.37627093"
